"Simulation","Scenario","Region","China (export)","Maaden","Mosaic","OCP","PhosAgro/EuroChem"
242,"Stratified Societies","Latin America",0.0467234341069745,0.0545209638180781,0.00689738375775226,0.0107587219959447,0.0176720610719462
242,"Stratified Societies","North America",0.0984557465800083,NA,0,0,0.0749938529522838
242,"Stratified Societies","Oceania",0.169178614422135,0.124134919109688,0.161633664343037,0.114462536770976,0.0889231802086024
242,"Stratified Societies","South Asia",0,0,0.0201306887801695,0.0264786684577216,0
242,"Stratified Societies","Western and Central Europe",0.111776157949834,NA,NA,0.0790581863559611,0.0889136147918913
242,"Stratified Societies","Western Asia",0.0996668101344294,0.175129155344482,NA,0.135142374124559,0.109913542678414
243,"Stratified Societies","Africa",0.159258861632869,0.145797353342595,0.169148175164297,0.120419748204316,0.203272494430196
243,"Stratified Societies","East Asia",0.0442630238677327,0.141054047950088,0.0620815516935704,0.040838712260092,0.154381994613745
243,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.113347927729261
243,"Stratified Societies","Latin America",0.0638658713341821,0.0596843674300618,0.0247241568191463,0,0.0304453316090694
243,"Stratified Societies","North America",0.088667748567352,NA,0,0.00689963255334017,0.118105759093674
243,"Stratified Societies","Oceania",0.159422081759259,0.162750192214313,0.160264253631101,0.167154868315189,0.06402467852603
243,"Stratified Societies","South Asia",0,0,0.0824296562384306,0.0187639902659436,0
243,"Stratified Societies","Western and Central Europe",0.204821370718532,NA,NA,0.0078884227081432,0.106853629191953
243,"Stratified Societies","Western Asia",0.244066656780077,0.140026821952309,NA,0.131472604011875,0.134111276068795
244,"Stratified Societies","Africa",0.217633917263973,0.146974423391195,0.184647737123797,0.118901601878214,0.153087519250573
244,"Stratified Societies","East Asia",0.0682231532495839,0.0465496677787728,0.0855233916345013,0,0
244,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.168347817128235
244,"Stratified Societies","Latin America",0.113701461963969,0.0661897770082271,0.0537596096427563,0.0166538468776838,0.0626269721676272
244,"Stratified Societies","North America",0.122856738019672,NA,0,0.0523457187860489,0.096726258459537
244,"Stratified Societies","Oceania",0.2155345047973,0.166964075273226,0.174692079382661,0.107430313317974,0.12798033720178
244,"Stratified Societies","South Asia",0,0,0.0321574025061908,0.0124087985374921,0.0335099476488435
244,"Stratified Societies","Western and Central Europe",0.238680337462426,NA,NA,0.103390302613855,0.10811653225533
244,"Stratified Societies","Western Asia",0.234724467450806,0.157433039057398,NA,0.113737509391064,0.168620884418176
245,"Stratified Societies","Africa",0.160402737429995,0.164080829449065,0.133928412617507,0.119984894776625,0.126952673541117
245,"Stratified Societies","East Asia",0.112710584304719,0.0534257771103462,0.0336931714345474,0.0307372014973492,0.0199428443022151
245,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.124549483527358
245,"Stratified Societies","Latin America",0.0791714035952176,0.0625891950694827,0,0.0377332210488448,0.0159644100702627
245,"Stratified Societies","North America",0.0501796294679521,NA,0.00568237478012045,0.07732733975085,0.0199171707687335
245,"Stratified Societies","Oceania",0.197724913238691,0.155465659786161,0.105784278048192,0.104225667675494,0.0997299162332539
245,"Stratified Societies","South Asia",0,0,0.000707586450842554,0,0
245,"Stratified Societies","Western and Central Europe",0.0687256505449948,NA,NA,0.120243360807832,0.0987350689136057
245,"Stratified Societies","Western Asia",0.202101245256715,0.169052078210314,NA,0.168219015664581,0.0807669863855044
246,"Stratified Societies","Africa",0.16330981329115,0.173383155066269,0.167001227053043,0.101159394657725,0.126916296317571
246,"Stratified Societies","East Asia",0.181585798410083,0.113889586463457,0.140219369736912,0.126622583220052,0.0670340724792403
246,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.0744710155230976
246,"Stratified Societies","Latin America",0.0193483788941289,0.0226972760481827,0,0,0
246,"Stratified Societies","North America",0.0417490916199632,NA,0.00942646166904952,0.0738209338048856,0.0334261959214272
246,"Stratified Societies","Oceania",0.111497189967144,0.055513534055834,0.154854651959617,0.131569943111717,0.0872876205998717
246,"Stratified Societies","South Asia",0,0,0.0220825182758606,0.020286934565074,0.0220004358084036
246,"Stratified Societies","Western and Central Europe",0.0920066310675854,NA,NA,0.0747942275401179,0.0128341477709492
246,"Stratified Societies","Western Asia",0.143655833182479,0.115510922779784,NA,0.0718090941254636,0.141171304036268
247,"Stratified Societies","Africa",0.135262972365138,0.152872353312601,0.159239924457016,0.133534995829916,0.183246488636336
247,"Stratified Societies","East Asia",0,0.0178497477157162,0.0208050643700958,0.0212863283971186,0
247,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.198804942194933
247,"Stratified Societies","Latin America",0.0267492459078225,0.0505856531375641,0.0180262296518001,0.0164315696838495,0.0645562406023173
247,"Stratified Societies","North America",0.0602648157882908,NA,0,0.0246249353287421,0.0789825285383157
247,"Stratified Societies","Oceania",0.156934367449289,0.187848000154571,0.144486049111819,0.0963818279869874,0.143879915679905
247,"Stratified Societies","South Asia",0.026852881773951,0,0.0815242403425399,0,0.0455880100732692
247,"Stratified Societies","Western and Central Europe",0.113721670890275,NA,NA,0.082212533711322,0.120889021453409
247,"Stratified Societies","Western Asia",0.144056912284522,0.155554203792492,NA,0.15019815902199,0.196910742998325
248,"Stratified Societies","Africa",0.0747277854674737,0.174597008457014,0.174054859212058,0.1478000694925,0.16558784800896
248,"Stratified Societies","East Asia",0,0.0605377186311709,0.0653312301364383,0.0148514195386137,0.059934793066159
248,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.151201088068103
248,"Stratified Societies","Latin America",0.0303662560209687,0.0769357579902909,0.050852129560278,0.030775647540702,0.0489866838180477
248,"Stratified Societies","North America",0.0489656405284279,NA,0,0.0451371234826056,0.0887546009674473
248,"Stratified Societies","Oceania",0.111225332585746,0.165545663402556,0.145255183060469,0.156718845386153,0.189998894151094
248,"Stratified Societies","South Asia",0.0167072041201658,0,0.0443619599214939,0,0
248,"Stratified Societies","Western and Central Europe",0.0908540999875097,NA,NA,0.0933959748182936,0.142590640743576
248,"Stratified Societies","Western Asia",0.159913140573155,0.157189426550266,NA,0.150296473799963,0.155564535375526
249,"Stratified Societies","Africa",0.214593774324568,0.160788441983923,0.144345032909493,0.138760530382268,0.0623898408387965
249,"Stratified Societies","East Asia",0.177379055733428,0.0667820658495742,0.135676665403218,0.0715566126941375,0.0561663199621122
249,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.10143923614813
249,"Stratified Societies","Latin America",0.122061463116213,0.0405490521774462,0.0373959552284333,0.0271599020360534,0.00809153686617572
249,"Stratified Societies","North America",0.14372034955988,NA,0,0.0510256704121644,0.0467915449097387
249,"Stratified Societies","Oceania",0.194211622564695,0.128714632094302,0.170518879058555,0.0880277415950993,0.103109811479989
249,"Stratified Societies","South Asia",0,0,0.0660436944236418,0,0
249,"Stratified Societies","Western and Central Europe",0.197533318844647,NA,NA,0.120180284613659,0.0722587923874443
249,"Stratified Societies","Western Asia",0.240852565110346,0.117872481373009,NA,0.122675152699054,0.14069468682667
250,"Stratified Societies","Africa",0.14506921687218,0.0550143703706173,0.0834034443626646,0.105668449283109,0.180236109094432
250,"Stratified Societies","East Asia",0.092078800699741,0.104543794781131,0.115758526543658,0.0929349113832263,0.0818728671965263
250,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.0885833127408664
250,"Stratified Societies","Latin America",0.0417223650180448,0.0296153049257781,0.0347469065994054,0,0.00947587598493799
250,"Stratified Societies","North America",0.051789383562357,NA,0,0.006829908716721,0.0287812021942912
250,"Stratified Societies","Oceania",0.149589910690842,0.105878460675712,0.120686104106152,0.117336125727837,0.0182177136466287
250,"Stratified Societies","South Asia",0,0,0.0602175562463884,0.0246565009985925,0
250,"Stratified Societies","Western and Central Europe",0.100095217296252,NA,NA,0.0848025984685202,0.0556490229240222
250,"Stratified Societies","Western Asia",0.159155039591299,0.130385064602373,NA,0.138859105230811,0.136474202213874
251,"Stratified Societies","Africa",0.159626364926318,0.10054102824734,0.136750624560233,0.121296776373596,0.169662767509007
251,"Stratified Societies","East Asia",0,0,0.0352553076967226,0.0501896889384543,0
251,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.153742042579868
251,"Stratified Societies","Latin America",0.0538976843777464,0.0365936570533777,0.0142383481147028,0.00951309678741884,0.0576605865745879
251,"Stratified Societies","North America",0.0711740352101308,NA,0,0.0875929951479259,0.0771413507022027
251,"Stratified Societies","Oceania",0.157705817437664,0.140194055259326,0.143542121743922,0.142656961170187,0.193177608744213
251,"Stratified Societies","South Asia",0.03549197767737,0.0226865143016539,0.0120443978599574,0,0.0901895871723784
251,"Stratified Societies","Western and Central Europe",0.101289672785842,NA,NA,0.0388259709881874,0.0860381929346649
251,"Stratified Societies","Western Asia",0.13170914403191,0.149236152970882,NA,0.0645189768023739,0.185545453540583
252,"Stratified Societies","Africa",0.106017950410853,0.135395588610951,0.130017316085898,0.166963610240246,0.043269143927703
252,"Stratified Societies","East Asia",0.0357250299499815,0.0925112769850844,0.0872382250102782,0.0326777748627386,0.065085195839455
252,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.109908881862072
252,"Stratified Societies","Latin America",0.0208177644980785,0.0443869341460465,0,0,0.00125499805551542
252,"Stratified Societies","North America",0.0232194422218592,NA,0.00414480689830073,0.00918229870114379,0
252,"Stratified Societies","Oceania",0.116394501233082,0.13835367821629,0.133462161067762,0.166176441479008,0.137324410036392
252,"Stratified Societies","South Asia",0,0,0.0200727191518043,0.0187245409170575,0.0100877485757102
252,"Stratified Societies","Western and Central Europe",0.150464635764264,NA,NA,0.052408004280939,0.0713124477255705
252,"Stratified Societies","Western Asia",0.123763920820575,0.123300540141782,NA,0.147728611227118,0.128059577367993
253,"Stratified Societies","Africa",0.196364105835793,0.19550951827238,0.170333922726975,0.122144161333803,0.0942980595586217
253,"Stratified Societies","East Asia",0.136340086325949,0.212311859575812,0.123406176830137,0.102263620450335,0.0520252532350743
253,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.15203510876338
253,"Stratified Societies","Latin America",0.0817831354407181,0.0861026901021184,0.022604099676776,0.00645107724977576,0.00763800570107873
253,"Stratified Societies","North America",0.0850287347639827,NA,0.0248977523743832,0.00417932195618078,0.0289513069165017
253,"Stratified Societies","Oceania",0.174440142408663,0.147565380308998,0.136726246872561,0.157878080457417,0.0979194354395155
253,"Stratified Societies","South Asia",0,0,0,0,0
253,"Stratified Societies","Western and Central Europe",0.156677040650142,NA,NA,0.0861256930576689,0.132218062514513
253,"Stratified Societies","Western Asia",0.187902387846508,0.179684411397374,NA,0.129662165054975,0.140972935237323
254,"Stratified Societies","Africa",0.188729062681111,0.158755770332907,0.141917548059956,0.128558503347653,0.150175873839559
254,"Stratified Societies","East Asia",0.0483339082932208,0.118084749128413,0.0463440186570186,0,0.0342289438304379
254,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.104269941536022
254,"Stratified Societies","Latin America",0.105809759694819,0.0819474722690494,0.0330899051251244,0.00382399846696335,0.0390799730956501
254,"Stratified Societies","North America",0.115234042497351,NA,0.0164584714753606,0.0126410783349953,0.0570658650970767
254,"Stratified Societies","Oceania",0.202114755817814,0.177250882356477,0.177047187756148,0.12415273772642,0.109559857662725
254,"Stratified Societies","South Asia",0,0,0,0.0132890239920835,0
254,"Stratified Societies","Western and Central Europe",0.170170975933758,NA,NA,0.0609279054448267,0.17298883272569
254,"Stratified Societies","Western Asia",0.218032037333339,0.165703770760118,NA,0.123128008557297,0.169402804446168
255,"Stratified Societies","Africa",0.218177834388573,0.196310197950978,0.191531858501341,0.181617451950884,0.138339371821632
255,"Stratified Societies","East Asia",0.0326735713802784,0.0857612037676157,0,0.00660400450241967,0
255,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.16497611363829
255,"Stratified Societies","Latin America",0.135813559109902,0.105812089864099,0.0442898537141542,0.0747026676122914,0.0897081937322425
255,"Stratified Societies","North America",0.156341863916497,NA,0.0457273306938222,0.0677835148409408,0.0998558853658002
255,"Stratified Societies","Oceania",0.239271072037019,0.19566783016009,0.147029491227151,0.228535972174607,0.227660200887196
255,"Stratified Societies","South Asia",0,0,0.0082478620191735,0,0.0443638069380374
255,"Stratified Societies","Western and Central Europe",0.230361851522301,NA,NA,0.172783800368326,0.18327554245484
255,"Stratified Societies","Western Asia",0.207426788581615,0.21036813160288,NA,0.196068594009675,0.219090761294853
256,"Stratified Societies","Africa",0.193702309313318,0.176805537070124,0.0982302362947305,0.195973749036359,0.159125001187668
256,"Stratified Societies","East Asia",0.137697848094009,0.10966923756035,0.0998541039261298,0.121364713121481,0.0877011267887748
256,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.124112903360103
256,"Stratified Societies","Latin America",0.102951879528645,0.0612134776854407,0,0.0295322671465038,0.0356951953527456
256,"Stratified Societies","North America",0.0652390401423947,NA,0.0220033293084358,0.0472968710772106,0.0528569976921235
256,"Stratified Societies","Oceania",0.19780799333734,0.120073418452717,0.121584787679825,0.131631000509737,0.114627135411052
256,"Stratified Societies","South Asia",0,0,0.031846554927881,0,0
256,"Stratified Societies","Western and Central Europe",0.160099755711537,NA,NA,0.115243304589523,0.0954280415684268
256,"Stratified Societies","Western Asia",0.220644060120432,0.156271594954832,NA,0.157678453050265,0.142315246444736
257,"Stratified Societies","Africa",0.135915884159604,0.0913742817502523,0.169068569696039,0.111695787871455,0.141751137674463
257,"Stratified Societies","East Asia",3.64986709477794e-05,0.0134146901493401,0.0103861462387977,0,0.0589898526502873
257,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.0672690625813631
257,"Stratified Societies","Latin America",0.0388612955256749,0,0,0.0264576625742451,0
257,"Stratified Societies","North America",0.0586565942482712,NA,0.00971745663054396,0.0468363830080352,0.0817568527314072
257,"Stratified Societies","Oceania",0.154984096077055,0.093704752717662,0.107857102378962,0.135777009782196,0.123993458858659
257,"Stratified Societies","South Asia",0,0.0250628865186615,0.0354495273898154,0.104979935546765,0.0150623369396391
257,"Stratified Societies","Western and Central Europe",0.0557511959317019,NA,NA,0.104565463511866,0.0709821642978531
257,"Stratified Societies","Western Asia",0.165426116685241,0.0893460516222273,NA,0.0900780393600241,0.135998820047365
258,"Stratified Societies","Africa",0.171514255335707,0.203148419331951,0.218974496626756,0.135417358444426,0.193166999653207
258,"Stratified Societies","East Asia",0.107025805657351,0.0499982880117588,0.094332056131397,0.0849608206000038,0.0769373254861313
258,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.118470620407697
258,"Stratified Societies","Latin America",0.111200339199257,0.0353086880967636,0.0968180446708869,0.0369009964380099,0.0437981254675059
258,"Stratified Societies","North America",0.119633684130783,NA,0.0526735927503609,0.054221604032154,0.0686886420738304
258,"Stratified Societies","Oceania",0.218868002811985,0.122730407626618,0.225442468647564,0.177697977355368,0.146413911531245
258,"Stratified Societies","South Asia",0,0,0,0,0
258,"Stratified Societies","Western and Central Europe",0.207863554037735,NA,NA,0.0349035387696748,0.102790667925035
258,"Stratified Societies","Western Asia",0.229997998028609,0.135830394236756,NA,0.112562702016007,0.153594094780369
259,"Stratified Societies","Africa",0.116676673255093,0.148392441113628,0.109482287872829,0.142060045732439,0.128755362309617
259,"Stratified Societies","East Asia",0.0246114263405851,0.082617731219267,0.0860494479370143,0.110122148062387,0.0401164678623714
259,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.087604054251408
259,"Stratified Societies","Latin America",0,0.061190179916294,0.000855879149150036,0,0
259,"Stratified Societies","North America",0.0839251393586014,NA,0,0.00695284713941376,0.0364462344784768
259,"Stratified Societies","Oceania",0.0960305373950337,0.128015152301442,0.136036196969154,0.111729657400659,0.0519998833321342
259,"Stratified Societies","South Asia",0.0147499642479477,0,0.105088105552195,0.0496010454168353,0.0328845631907942
259,"Stratified Societies","Western and Central Europe",0.0869293656939903,NA,NA,0.0556266455169907,0.0771851783816791
259,"Stratified Societies","Western Asia",0.111358309486489,0.177151204045226,NA,0.12252088664823,0.17379205321946
260,"Stratified Societies","Africa",0.147411890801065,0.148208219719124,0.136281826816627,0.120604974908298,0.14271682331908
260,"Stratified Societies","East Asia",0,0.0351864575126227,0.02125911783335,0.00894397513175058,0
260,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.133712332552222
260,"Stratified Societies","Latin America",0.0443575475354748,0.0581533269397083,0,0,0.0234914143865827
260,"Stratified Societies","North America",0.1045848007448,NA,0.000380327519215917,0.0316425639509793,0.0583445238819182
260,"Stratified Societies","Oceania",0.148525429633696,0.200541093319779,0.0952907505627725,0.159696611888032,0.126620105833843
260,"Stratified Societies","South Asia",0.0764728368644031,0,0.0450075179566489,0.0139367433741342,0.035535435060378
260,"Stratified Societies","Western and Central Europe",0.13368431377335,NA,NA,0.00852988848376744,0.0982185990384405
260,"Stratified Societies","Western Asia",0.186438964258368,0.174556211508819,NA,0.0908487132409213,0.187724480256182
261,"Stratified Societies","Africa",0.137065707468014,0.0485824764914917,0.212018817183453,0.0779474941080964,0.147907177098053
261,"Stratified Societies","East Asia",0.0237802703490628,0.00816538684754941,0.119958480187982,0.067229505445205,0.109115306071668
261,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.105614796361157
261,"Stratified Societies","Latin America",0.0333785960307789,0.00652579016368102,0.0203132643875503,0,0.0343197337780476
261,"Stratified Societies","North America",0.0471215554132434,NA,0.0462915741651283,0.016347440952457,0.0777557264930372
261,"Stratified Societies","Oceania",0.119391736413493,0.117491688875186,0.124031341991481,0.0516269049347932,0.142792864206365
261,"Stratified Societies","South Asia",0,0,0,0.0305461418857341,0
261,"Stratified Societies","Western and Central Europe",0.0975931809032896,NA,NA,0.0931024116216264,0.125251110916746
261,"Stratified Societies","Western Asia",0.0821618324435715,0.108767378482786,NA,0.118980318248803,0.152628988923125
262,"Stratified Societies","Africa",0.189458361975009,0.153014288662816,0.194970554993667,0.144851196449958,0.177335233804577
262,"Stratified Societies","East Asia",0,0.0382239852094326,0,0,0
262,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.152949524498581
262,"Stratified Societies","Latin America",0.0996848597376223,0.0913170334361357,0.0774350560550886,0.0514259661705282,0.0508359718026729
262,"Stratified Societies","North America",0.0880161271856687,NA,0.0702267271126019,0.0585453249109294,0.122774797358162
262,"Stratified Societies","Oceania",0.144484688070483,0.18845948440702,0.223879009519793,0.128496468441195,0.104478287005055
262,"Stratified Societies","South Asia",0.022417115668933,0,0.0251623135737908,0.0190003229817684,0.0225913610924116
262,"Stratified Societies","Western and Central Europe",0.188968580241603,NA,NA,0.11648865883958,0.151691788315242
262,"Stratified Societies","Western Asia",0.220438418958574,0.170124018889555,NA,0.153123559861521,0.183192089620635
263,"Stratified Societies","Africa",0.119895773222559,0.142379617950372,0.178612409524377,0.0746010809468796,0.15772702960073
263,"Stratified Societies","East Asia",0.0849504016139015,0.0800015318966174,0.0586478344978065,0.0546421571817443,0.11828687804049
263,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.125016900398378
263,"Stratified Societies","Latin America",0.039519167060351,0.0543648247300868,0.0080878011802198,0.00180792153792769,0.0377698062720248
263,"Stratified Societies","North America",0.0503535897175084,NA,0.0132396566747988,0.0193007745715287,0.0643318790243794
263,"Stratified Societies","Oceania",0.143326582782989,0.157964505598756,0.170463224483905,0.171528767055033,0.107966414178524
263,"Stratified Societies","South Asia",0,0,0,0,0
263,"Stratified Societies","Western and Central Europe",0.119662705982108,NA,NA,0.0678926248338337,0.11132302067932
263,"Stratified Societies","Western Asia",0.188483445669761,0.12463078252359,NA,0.129771760014288,0.156018312878682
264,"Stratified Societies","Africa",0.155487804136579,0.158798819403442,0.156682710191457,0.159073078670211,0.15072491977513
264,"Stratified Societies","East Asia",0.0388833596996713,0.0713470298361372,0.0413198026067677,0.035182896863818,0.113148307563882
264,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.104342356205867
264,"Stratified Societies","Latin America",0.0720150676778349,0.0768161424959098,0.0306791190063531,0.0158542017257107,0.0386700583438963
264,"Stratified Societies","North America",0.0447588410357327,NA,0,0,0.0311764215728978
264,"Stratified Societies","Oceania",0.170590743993906,0.172364804657568,0.134446640235702,0.0877842777305972,0.109168242834657
264,"Stratified Societies","South Asia",0,0,0.0379824107218562,0.00424850693123227,0
264,"Stratified Societies","Western and Central Europe",0.163246617969764,NA,NA,0.154834509992038,0.115567980839601
264,"Stratified Societies","Western Asia",0.195366547208552,0.20132333998854,NA,0.111142919366039,0.16159561852306
265,"Stratified Societies","Africa",0.160070756680688,0.135665322995451,0.219934069992759,0.149038309461574,0.186558183938272
265,"Stratified Societies","East Asia",0.0354187256239362,0.0098713011817293,0,0,0
265,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.15001345864673
265,"Stratified Societies","Latin America",0.0746690720322775,0.0407522725170043,0.0534048976321431,0.0433540154335938,0.0627764191940167
265,"Stratified Societies","North America",0.11256907499628,NA,0.119391192509134,0.0733294675439576,0.176470787986451
265,"Stratified Societies","Oceania",0.134004341749051,0.133350890254613,0.172404850371772,0.138450739571735,0.113017905580274
265,"Stratified Societies","South Asia",0,0,0.0350088623829569,0.0707938672036447,0.0418430076754248
265,"Stratified Societies","Western and Central Europe",0.136808416292149,NA,NA,0.116893919622184,0.156689218473215
265,"Stratified Societies","Western Asia",0.194438172290923,0.121101112880994,NA,0.153801554313824,0.175734320936652
266,"Stratified Societies","Africa",0.181066401262846,0.211813160895046,0.132777087790031,0.164322268024735,0.132268120905629
266,"Stratified Societies","East Asia",0,0.08740266335111,0.00452752306405312,0.00900528174147514,0
266,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.134917117344864
266,"Stratified Societies","Latin America",0.073936474704685,0.0849743533756042,0.0289154736389468,0.016634644909405,0.0276705767154588
266,"Stratified Societies","North America",0.0754996768870351,NA,0.0303273864972882,0.0231407325197915,0.096215796150912
266,"Stratified Societies","Oceania",0.186038242960996,0.219266971378744,0.215379640216494,0.0885191933596133,0.0772712602880257
266,"Stratified Societies","South Asia",0.0544913703257587,0,0,0,0.000449656061540668
266,"Stratified Societies","Western and Central Europe",0.153615335481124,NA,NA,0.0963158037780718,0.0381165837816751
266,"Stratified Societies","Western Asia",0.161576820326631,0.223465864850828,NA,0.144738911532851,0.14002820247376
267,"Stratified Societies","Africa",0.120766803406646,0.186937145172632,0.13936197191161,0.129568923114867,0.223262479842198
267,"Stratified Societies","East Asia",0,0.00981822746854473,0.0394184070140141,0,0
267,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.206565211653003
267,"Stratified Societies","Latin America",0.0574514611157332,0.0543382219016296,0,0.0145871827951633,0.107687059030358
267,"Stratified Societies","North America",0.0501029484166976,NA,0.012519579533665,0.0215947730591435,0.104955637475813
267,"Stratified Societies","Oceania",0.215391849336571,0.194382968445845,0.145816586190025,0.121744049204285,0.169459562042091
267,"Stratified Societies","South Asia",0.0808064161789325,0,0.0082365093073616,0.0364515976989971,0.167225191558946
267,"Stratified Societies","Western and Central Europe",0.10305601952663,NA,NA,0.0440950875426397,0.122019487517095
267,"Stratified Societies","Western Asia",0.211481632576959,0.120686236072869,NA,0.0579842215408356,0.217663551293515
268,"Stratified Societies","Africa",0.146572212450359,0.132930755561431,0.11779498412726,0.131845486872645,0.10782485587461
268,"Stratified Societies","East Asia",0.0241969480197409,0.109369755034573,0.0278912829359325,0.0808354740366884,0.0268128111206032
268,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.06591973655884
268,"Stratified Societies","Latin America",0.0415699642785189,0.0446646493327868,0,0,0.00028579877394324
268,"Stratified Societies","North America",0.0909327669758661,NA,0.0213926570220298,0.035823208033838,0.0110512600504748
268,"Stratified Societies","Oceania",0.151183666379969,0.114118117871117,0.129256896757144,0.130120665505521,0.100443234162461
268,"Stratified Societies","South Asia",0,0,0.00152849115390499,0.0248949660737791,0
268,"Stratified Societies","Western and Central Europe",0.126445036241235,NA,NA,0.0648457232251345,0.0782494619670089
268,"Stratified Societies","Western Asia",0.158827804518667,0.157557247626461,NA,0.120503585306782,0.051476198350193
269,"Stratified Societies","Africa",0.197493088545998,0.18519196127957,0.102710844621271,0.0681114500675102,0.0735467253189362
269,"Stratified Societies","East Asia",0.084900256198054,0.125936562992423,0.0509886163740263,0.0592118336404266,0.0441747004444601
269,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.0639274120015972
269,"Stratified Societies","Latin America",0.0735011921377659,0.0903960988220869,0.000746093053115578,0,0
269,"Stratified Societies","North America",0.0752261895333108,NA,0.0199878703077444,0.029570335457785,0.00174745752161087
269,"Stratified Societies","Oceania",0.188249503260837,0.184325469226115,0.179567187724997,0.110854344891081,0.0587859593931587
269,"Stratified Societies","South Asia",0,0,0,0.0151008709125677,0.0673669464399634
269,"Stratified Societies","Western and Central Europe",0.14937290364329,NA,NA,0.0883473366514963,0.0726343519461298
269,"Stratified Societies","Western Asia",0.218527449743218,0.187696187356705,NA,0.0988989185932687,0.0888896464588961
270,"Stratified Societies","Africa",0.183868386543549,0.12686136477261,0.141332311077411,0.125955087159707,0.162938026888208
270,"Stratified Societies","East Asia",0.103631378815966,0.0852586827279277,0.107159854473025,0.067464781126565,0.0531001600822789
270,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.175311559665943
270,"Stratified Societies","Latin America",0.0659540693733385,0.0373893036207651,0.00124641151726886,0.0126471268373848,0.045171754867195
270,"Stratified Societies","North America",0.0489599039292674,NA,0.0474646211208986,0.0663172905858834,0.114743612446661
270,"Stratified Societies","Oceania",0.169209437340881,0.13738159825626,0.135711491388319,0.145515026980833,0.12039040535888
270,"Stratified Societies","South Asia",0,0,0,0,0
270,"Stratified Societies","Western and Central Europe",0.171038184202358,NA,NA,0.0751715053566461,0.120671513573192
270,"Stratified Societies","Western Asia",0.190473300881418,0.139295997332601,NA,0.0684385933059373,0.176180444925657
271,"Stratified Societies","Africa",0.245340171425869,0.138263061589299,0.196476539923795,0.111252301967677,0.211032707481915
271,"Stratified Societies","East Asia",0,0,0,0,0.0422504473781605
271,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.13614739522619
271,"Stratified Societies","Latin America",0.109814147334716,0.0653110693397839,0.047341873333401,0.0310958093308037,0.0884488342733839
271,"Stratified Societies","North America",0.0638607820793196,NA,0.00828834996254055,0.0403684226139253,0
271,"Stratified Societies","Oceania",0.202399083909801,0.216107238313124,0.168494874183839,0.12748013863339,0.172362880765972
271,"Stratified Societies","South Asia",0.0766905868869645,0.0532943689142399,0.0579368807053679,0.0525841387621855,0.09517497600195
271,"Stratified Societies","Western and Central Europe",0.191102933619911,NA,NA,0.122832029382365,0.178014019842016
271,"Stratified Societies","Western Asia",0.229722086208195,0.0948385358703574,NA,0.144596735493091,0.20958802893655
272,"Stratified Societies","Africa",0.156591265708549,0.140111118709501,0.131109882251475,0.0745408142594119,0.126763014779306
272,"Stratified Societies","East Asia",0,0.0142038538823738,0.0251563481138201,0.0241050257997056,0.0217244635858782
272,"Stratified Societies","Eastern Europe and Central Asia",NA,NA,NA,NA,0.0541375900418713
272,"Stratified Societies","Latin America",0.0460899279701701,0.0532586923464687,0.00924185038090741,0,0
272,"Stratified Societies","North America",0.0787333447167248,NA,0,0.0325661255006199,0.00636431207061163
272,"Stratified Societies","Oceania",0.157149496643103,0.210194354351693,0.125503935623875,0.0764815256812585,0.0988638278236643
